datetime,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-04-06 02:00:00+05:00,20.0,8.7,48.0,0.0,,23.0,3.7,,1008.2,,1.0,,,,,,,,,,
2025-04-06 03:00:00+05:00,19.4,8.4,49.0,0.0,,13.0,5.5,,1008.5,,1.0,,,,,,,,,,
2025-04-06 04:00:00+05:00,18.9,8.8,52.0,0.0,,7.0,5.5,,1008.3,,1.0,,,,,,,,,,
2025-04-06 05:00:00+05:00,18.4,9.2,55.0,0.0,,353.0,3.7,,1008.1,,1.0,,,,,,,,,,
2025-04-06 06:00:00+05:00,19.7,9.0,50.0,0.0,,351.0,3.7,,1008.3,,1.0,1743901200.0,3.0,469.18,0.0,11.52,61.98,2.18,30.23,62.0,74.01
2025-04-06 07:00:00+05:00,21.0,9.3,47.0,0.0,,350.0,3.7,,1008.4,,1.0,1743904800.0,3.0,505.21,0.29,13.29,59.32,2.36,31.39,64.66,79.17
2025-04-06 08:00:00+05:00,22.3,9.1,43.0,0.0,,349.0,5.5,,1008.5,,1.0,1743908400.0,3.0,570.04,2.1,14.69,62.21,2.66,33.75,69.75,82.6
2025-04-06 09:00:00+05:00,25.3,8.7,35.0,0.0,,286.0,11.1,,1007.8,,1.0,1743912000.0,3.0,594.12,3.08,14.43,82.39,2.8,37.0,76.02,73.75
2025-04-06 10:00:00+05:00,28.2,8.0,28.0,0.0,,282.0,14.8,,1007.3,,1.0,1743915600.0,3.0,586.5,2.27,12.48,110.49,2.74,43.51,83.46,67.62
2025-04-06 11:00:00+05:00,31.0,7.4,23.0,0.0,,280.0,20.4,,1006.7,,1.0,1743919200.0,4.0,546.25,1.03,8.16,149.79,2.45,55.43,96.27,59.43
2025-04-06 12:00:00+05:00,32.1,7.0,21.0,0.0,,286.0,24.1,,1005.8,,1.0,1743922800.0,3.0,232.91,0.16,1.29,139.53,1.36,25.31,59.97,12.23
2025-04-06 13:00:00+05:00,33.1,6.4,19.0,0.0,,290.0,29.6,,1004.9,,1.0,1743926400.0,3.0,178.01,0.1,0.7,126.96,0.78,19.64,47.92,5.45
2025-04-06 14:00:00+05:00,34.1,6.4,18.0,0.0,,294.0,31.5,,1004.0,,1.0,1743930000.0,3.0,163.01,0.09,0.63,121.53,0.63,18.12,44.4,4.15
2025-04-06 15:00:00+05:00,33.6,5.2,17.0,0.0,,307.0,27.8,,1003.4,,2.0,1743933600.0,3.0,159.86,0.11,0.8,119.02,0.61,17.81,43.67,3.99
2025-04-06 16:00:00+05:00,33.7,5.3,17.0,0.0,,303.0,27.8,,1002.8,,2.0,1743937200.0,3.0,164.38,0.15,1.27,115.87,0.66,17.89,43.95,4.49
2025-04-06 17:00:00+05:00,33.8,5.4,17.0,0.0,,298.0,25.9,,1002.3,,2.0,1743940800.0,3.0,172.67,0.19,2.05,112.16,0.71,17.95,44.46,5.02
2025-04-06 18:00:00+05:00,32.0,6.2,20.0,0.0,,304.0,20.4,,1003.0,,2.0,1743944400.0,3.0,214.04,0.13,5.19,100.12,0.89,18.68,46.22,8.6
2025-04-06 19:00:00+05:00,30.3,7.5,24.0,0.0,,311.0,14.8,,1003.7,,2.0,1743948000.0,3.0,276.53,0.01,8.75,84.94,1.17,20.17,50.11,14.79
2025-04-06 20:00:00+05:00,28.5,8.2,28.0,0.0,,323.0,9.3,,1004.4,,2.0,1743951600.0,3.0,325.4,0.0,10.54,76.64,1.44,22.01,55.33,21.52
2025-04-06 21:00:00+05:00,28.1,8.9,30.0,0.0,,9.0,11.1,,1005.3,,2.0,1743955200.0,3.0,358.41,0.0,11.83,73.19,1.72,23.53,59.77,29.95
2025-04-06 22:00:00+05:00,26.6,9.9,35.0,0.0,,113.0,9.3,,1006.4,,2.0,1743958800.0,3.0,393.69,0.0,13.23,71.51,2.02,25.2,64.18,38.45
2025-04-06 23:00:00+05:00,25.1,10.6,40.0,0.0,,130.0,7.4,,1007.4,,2.0,1743962400.0,3.0,424.67,0.0,14.44,67.73,2.21,26.52,67.09,44.71
2025-04-07 00:00:00+05:00,24.2,10.5,42.0,0.0,,118.0,5.5,,1007.4,,2.0,1743966000.0,3.0,433.66,0.0,14.69,62.8,2.22,26.89,67.35,47.45
2025-04-07 01:00:00+05:00,23.4,10.5,44.0,0.0,,96.0,5.5,,1007.4,,2.0,1743969600.0,3.0,440.75,0.0,14.35,58.52,2.22,27.44,67.67,49.61
2025-04-07 02:00:00+05:00,22.5,10.3,46.0,0.0,,60.0,3.7,,1007.3,,2.0,1743973200.0,3.0,449.21,0.0,13.56,53.14,2.17,28.35,67.16,49.65
2025-04-07 03:00:00+05:00,21.9,10.1,47.0,0.0,,53.0,3.7,,1007.4,,2.0,1743976800.0,3.0,452.95,0.0,12.09,45.77,1.81,27.64,63.22,39.53
2025-04-07 04:00:00+05:00,21.4,9.9,48.0,0.0,,44.0,3.7,,1007.5,,2.0,1743980400.0,3.0,460.76,0.0,10.83,41.35,1.53,28.88,61.93,33.73
2025-04-07 05:00:00+05:00,20.8,9.7,49.0,0.0,,33.0,3.7,,1007.5,,2.0,1743984000.0,3.0,472.69,0.0,9.88,39.25,1.39,31.18,62.49,32.69
2025-04-07 06:00:00+05:00,21.8,10.0,47.0,0.0,,43.0,5.5,,1008.0,,2.0,1743987600.0,3.0,485.71,0.0,9.27,38.12,1.38,33.95,63.85,32.62
2025-04-07 07:00:00+05:00,22.9,10.0,44.0,0.0,,52.0,5.5,,1008.5,,2.0,1743991200.0,3.0,526.62,0.23,10.01,36.58,1.56,37.67,68.04,31.21
2025-04-07 08:00:00+05:00,23.9,9.8,41.0,0.0,,60.0,5.5,,1009.0,,2.0,1743994800.0,3.0,592.16,1.63,10.79,40.62,1.89,42.49,74.26,29.55
2025-04-07 09:00:00+05:00,26.7,10.0,35.0,0.0,,119.0,7.4,,1008.7,,2.0,1743998400.0,4.0,634.28,2.03,10.04,65.46,2.62,50.62,82.63,26.24
2025-04-07 10:00:00+05:00,29.5,10.1,30.0,0.0,,177.0,7.4,,1008.3,,2.0,1744002000.0,4.0,660.69,1.25,8.11,104.56,3.41,64.7,96.56,24.33
2025-04-07 11:00:00+05:00,32.4,9.9,25.0,0.0,,191.0,9.3,,1007.9,,2.0,1744005600.0,5.0,674.67,0.6,5.44,150.08,4.2,84.83,116.75,23.51
2025-04-07 12:00:00+05:00,33.2,9.9,24.0,0.0,,208.0,11.1,,1007.3,,2.0,1744009200.0,3.0,299.82,0.07,1.7,137.6,3.55,40.44,75.41,8.91
2025-04-07 13:00:00+05:00,34.0,9.3,22.0,0.0,,220.0,13.0,,1006.7,,2.0,1744012800.0,3.0,210.79,0.04,1.18,121.73,1.95,28.42,63.2,4.92
2025-04-07 14:00:00+05:00,34.8,9.3,21.0,0.0,,228.0,14.8,,1006.1,,2.0,1744016400.0,3.0,193.44,0.03,1.16,116.98,1.62,26.27,61.47,4.1
2025-04-07 15:00:00+05:00,34.9,10.0,22.0,0.0,,216.0,14.8,,1005.5,,2.0,1744020000.0,3.0,186.92,0.02,1.2,116.01,1.52,25.82,62.29,3.84
2025-04-07 16:00:00+05:00,34.7,9.9,22.0,0.0,,233.0,13.0,,1005.1,,2.0,1744023600.0,3.0,182.74,0.02,1.31,114.7,1.51,25.66,63.01,3.79
2025-04-07 17:00:00+05:00,34.5,9.7,22.0,0.0,,244.0,13.0,,1004.7,,2.0,1744027200.0,3.0,181.19,0.01,1.53,113.39,1.55,25.59,63.59,3.83
2025-04-07 18:00:00+05:00,32.7,10.1,25.0,0.0,,260.0,13.0,,1005.3,,2.0,1744030800.0,3.0,205.19,0.01,3.3,107.33,1.72,26.13,64.1,5.74
2025-04-07 19:00:00+05:00,30.8,10.7,29.0,0.0,,309.0,11.1,,1006.0,,2.0,1744034400.0,3.0,249.53,0.0,5.72,96.94,1.98,27.42,65.21,9.04
2025-04-07 20:00:00+05:00,29.0,11.1,33.0,0.0,,2.0,11.1,,1006.6,,2.0,1744038000.0,3.0,290.85,0.0,7.34,88.07,2.37,29.09,66.38,11.97
2025-04-07 21:00:00+05:00,28.7,11.7,35.0,0.0,,43.0,13.0,,1007.3,,2.0,1744041600.0,3.0,334.93,0.0,8.9,77.72,2.89,30.93,66.23,14.85
2025-04-07 22:00:00+05:00,27.5,12.3,39.0,0.0,,90.0,11.1,,1008.1,,2.0,1744045200.0,3.0,387.71,0.0,10.57,70.14,3.34,33.68,68.74,17.91
2025-04-07 23:00:00+05:00,26.2,13.0,44.0,0.0,,108.0,11.1,,1008.9,,2.0,1744048800.0,3.0,433.08,0.0,12.01,65.19,3.62,36.28,71.76,21.62
2025-04-08 00:00:00+05:00,25.4,12.9,46.0,0.0,,88.0,9.3,,1008.9,,2.0,1744052400.0,3.0,456.5,0.0,12.68,62.18,3.84,37.91,72.61,26.57
2025-04-08 01:00:00+05:00,24.6,12.9,48.0,0.0,,67.0,7.4,,1008.9,,2.0,1744056000.0,3.0,469.92,0.0,12.13,58.75,3.86,39.85,73.63,29.26
2025-04-08 02:00:00+05:00,23.9,12.8,50.0,0.0,,50.0,7.4,,1008.9,,2.0,1744059600.0,3.0,480.0,0.0,10.96,54.8,3.66,42.14,75.17,29.13
2025-04-08 03:00:00+05:00,23.3,13.8,55.0,0.0,,43.0,7.4,,1009.6,,2.0,1744063200.0,3.0,488.09,0.0,9.84,50.55,3.28,44.11,76.31,27.43
2025-04-08 04:00:00+05:00,22.7,13.5,56.0,0.0,,52.0,7.4,,1009.6,,2.0,1744066800.0,3.0,501.67,0.0,9.06,47.37,2.97,46.3,78.12,26.64
2025-04-08 05:00:00+05:00,22.0,13.4,58.0,0.0,,62.0,5.5,,1009.7,,2.0,1744070400.0,3.0,520.42,0.0,8.66,44.7,2.74,48.74,80.35,26.25
2025-04-08 06:00:00+05:00,23.0,13.2,54.0,0.0,,71.0,7.4,,1010.2,,2.0,1744074000.0,4.0,540.35,0.0,8.6,42.08,2.61,50.69,81.92,25.48
2025-04-08 07:00:00+05:00,24.0,13.2,51.0,0.0,,81.0,7.4,,1010.7,,2.0,1744077600.0,4.0,585.17,0.1,9.82,40.92,2.88,53.14,85.11,24.41
2025-04-08 08:00:00+05:00,24.9,12.8,47.0,0.0,,92.0,7.4,,1011.2,,2.0,1744081200.0,4.0,628.15,0.75,11.06,50.41,3.65,55.98,88.85,22.48
2025-04-08 09:00:00+05:00,27.0,13.0,42.0,0.0,,100.0,13.0,,1011.8,,2.0,1744084800.0,4.0,551.92,0.76,8.6,92.3,5.87,57.91,89.35,16.63
2025-04-08 10:00:00+05:00,28.0,13.1,40.0,0.0,,110.0,16.7,,1011.8,,2.0,1744088400.0,4.0,515.16,0.62,6.35,121.14,6.75,60.98,90.74,14.38
2025-04-08 11:00:00+05:00,29.0,13.3,38.0,0.0,,119.0,18.5,,1011.9,,2.0,1744092000.0,4.0,499.88,0.41,4.38,152.19,7.31,68.02,96.45,13.53
2025-04-08 12:00:00+05:00,29.8,13.6,37.0,0.3,,110.0,20.4,,1011.7,,2.0,1744095600.0,4.0,289.71,0.09,1.96,158.36,7.66,47.93,74.6,7.62
2025-04-08 13:00:00+05:00,30.7,13.5,35.0,0.0,,100.0,20.4,,1011.5,,2.0,1744099200.0,4.0,239.55,0.05,1.62,148.54,5.77,37.18,61.92,6.09
2025-04-08 14:00:00+05:00,31.6,13.8,34.0,0.0,,90.0,20.4,,1011.3,,2.0,1744102800.0,4.0,234.04,0.04,1.73,144.43,5.0,32.74,54.53,5.83
2025-04-08 15:00:00+05:00,29.3,14.3,40.0,0.0,,101.0,25.9,,1010.9,,2.0,1744106400.0,4.0,234.33,0.03,1.85,141.94,4.25,29.48,49.49,5.78
2025-04-08 16:00:00+05:00,29.1,14.1,40.0,0.0,,92.0,24.1,,1010.5,,2.0,1744110000.0,4.0,236.6,0.03,1.95,140.35,3.74,26.85,45.79,5.92
2025-04-08 17:00:00+05:00,28.9,14.3,41.0,0.0,,83.0,22.2,,1010.1,,2.0,1744113600.0,3.0,238.05,0.02,2.1,138.6,3.18,23.86,41.32,6.03
2025-04-08 18:00:00+05:00,27.8,14.1,43.0,0.0,,71.0,20.4,,1010.8,,2.0,1744117200.0,3.0,244.98,0.03,2.86,132.28,2.56,20.87,36.31,6.71
2025-04-08 19:00:00+05:00,26.8,13.9,45.0,0.0,,58.0,18.5,,1011.5,,2.0,1744120800.0,3.0,259.18,0.0,3.69,123.77,2.17,18.96,33.72,8.22
2025-04-08 20:00:00+05:00,25.8,14.0,48.0,0.0,,43.0,16.7,,1012.1,,2.0,1744124400.0,3.0,272.3,0.0,4.04,116.77,2.04,17.73,32.77,9.91
2025-04-08 21:00:00+05:00,26.3,14.1,47.0,0.0,,60.0,18.5,,1013.5,,2.0,1744128000.0,3.0,308.05,0.0,5.73,102.21,2.04,17.6,33.4,13.72
2025-04-08 22:00:00+05:00,25.2,14.3,51.0,0.0,,58.0,18.5,,1013.4,,2.0,1744131600.0,2.0,365.39,0.0,8.03,87.78,2.18,18.6,36.47,19.34
2025-04-08 23:00:00+05:00,24.1,14.5,55.0,0.0,,56.0,16.7,,1013.3,,2.0,1744135200.0,2.0,416.92,0.0,10.12,77.94,2.33,19.53,39.3,24.99
2025-04-09 00:00:00+05:00,23.6,14.6,57.0,0.0,,28.0,18.5,,1013.1,,2.0,1744138800.0,2.0,450.12,0.0,11.66,70.44,2.36,19.99,40.39,30.11
2025-04-09 01:00:00+05:00,23.1,14.7,59.0,0.0,,4.0,18.5,,1013.0,,2.0,1744142400.0,2.0,475.45,0.0,12.2,63.83,2.26,20.79,41.35,33.46
2025-04-09 02:00:00+05:00,22.7,14.8,61.0,0.0,,347.0,18.5,,1012.8,,2.0,1744146000.0,2.0,497.11,0.0,12.21,56.98,2.08,21.67,42.28,35.1
2025-04-09 03:00:00+05:00,22.3,14.4,61.0,0.0,,3.0,22.2,,1012.6,,2.0,1744149600.0,2.0,510.01,0.0,11.85,49.78,1.77,21.88,42.38,33.07
2025-04-09 04:00:00+05:00,22.0,14.4,62.0,0.0,,15.0,20.4,,1012.3,,2.0,1744153200.0,2.0,515.81,0.0,11.3,45.48,1.55,21.97,42.89,32.16
2025-04-09 05:00:00+05:00,21.6,14.0,62.0,0.0,,25.0,20.4,,1012.1,,2.0,1744156800.0,2.0,515.4,0.0,10.72,43.03,1.42,22.41,43.97,32.31
2025-04-09 06:00:00+05:00,22.1,14.0,60.0,0.0,,31.0,18.5,,1012.3,,2.0,1744160400.0,2.0,510.63,0.0,10.41,41.25,1.37,22.11,44.29,32.06
2025-04-09 07:00:00+05:00,22.6,13.9,58.0,0.0,,44.0,16.7,,1012.6,,2.0,1744164000.0,2.0,529.28,0.2,11.65,39.05,1.53,21.9,45.55,30.52
2025-04-09 08:00:00+05:00,23.0,13.8,56.0,0.0,,74.0,14.8,,1012.8,,2.0,1744167600.0,2.0,584.17,1.92,13.43,42.0,1.89,22.65,48.19,30.01
2025-04-09 09:00:00+05:00,24.7,13.9,51.0,0.0,,76.0,16.7,,1012.6,,2.0,1744171200.0,2.0,587.61,3.14,13.19,65.25,2.49,22.11,47.32,24.62
2025-04-09 10:00:00+05:00,26.3,14.1,47.0,0.0,,77.0,20.4,,1012.4,,2.0,1744174800.0,2.0,551.96,2.48,11.36,88.17,2.66,22.9,46.94,20.22
2025-04-09 11:00:00+05:00,28.0,14.3,43.0,0.0,,79.0,22.2,,1012.1,,2.0,1744178400.0,3.0,470.74,1.12,7.35,122.39,2.85,26.42,48.33,17.61
2025-04-09 12:00:00+05:00,28.6,14.1,41.0,0.0,,71.0,22.2,,1010.9,,2.0,1744182000.0,3.0,248.07,0.12,1.71,139.39,2.19,25.35,44.49,6.89
2025-04-09 13:00:00+05:00,29.1,14.1,40.0,0.0,,64.0,22.2,,1009.6,,2.0,1744185600.0,3.0,212.1,0.05,1.24,135.0,1.66,27.86,50.82,4.97
2025-04-09 14:00:00+05:00,29.7,13.9,38.0,0.0,,58.0,22.2,,1008.4,,2.0,1744189200.0,3.0,199.59,0.05,1.18,132.06,1.53,27.89,52.6,4.46
2025-04-09 15:00:00+05:00,29.8,14.0,38.0,0.0,,50.0,22.2,,1008.0,,2.0,1744192800.0,3.0,197.78,0.05,1.42,131.24,1.55,28.36,54.89,4.5
2025-04-09 16:00:00+05:00,29.9,14.0,38.0,0.6,,36.0,20.4,,1007.6,,2.0,1744196400.0,3.0,205.98,0.04,2.22,128.31,1.69,29.06,56.84,5.18
2025-04-09 17:00:00+05:00,29.9,14.5,39.0,0.6,,15.0,18.5,,1007.3,,2.0,1744200000.0,3.0,221.8,0.01,3.43,125.37,1.93,29.39,57.61,6.18
2025-04-09 18:00:00+05:00,28.7,14.2,41.0,0.0,,5.0,16.7,,1007.4,,2.0,1744203600.0,3.0,261.5,0.0,6.08,117.9,2.25,29.52,56.9,8.46
2025-04-09 19:00:00+05:00,27.5,14.2,44.0,0.0,,1.0,16.7,,1007.6,,2.0,1744207200.0,3.0,318.47,0.0,8.98,108.51,2.59,30.53,57.73,11.51
2025-04-09 20:00:00+05:00,26.3,14.4,48.0,0.0,,358.0,14.8,,1007.8,,2.0,1744210800.0,3.0,365.23,0.0,10.52,100.99,2.91,31.91,59.68,13.95
2025-04-09 21:00:00+05:00,24.6,14.4,53.0,0.0,,360.0,18.5,,1007.6,,2.0,1744214400.0,3.0,402.59,0.0,11.38,89.82,3.04,32.7,60.63,16.42
2025-04-09 22:00:00+05:00,24.0,14.4,55.0,0.0,,1.0,18.5,,1007.9,,2.0,1744218000.0,3.0,454.2,0.0,12.81,79.23,3.17,34.31,63.52,20.83
2025-04-09 23:00:00+05:00,23.4,14.4,57.0,0.0,,2.0,16.7,,1008.1,,2.0,1744221600.0,3.0,498.16,0.0,14.2,71.72,3.33,35.76,66.35,26.38
2025-04-10 00:00:00+05:00,23.0,14.3,58.0,0.0,,348.0,18.5,,1007.8,,2.0,1744225200.0,3.0,521.9,0.0,15.24,65.54,3.4,36.51,67.1,32.63
2025-04-10 01:00:00+05:00,22.7,14.3,59.0,0.0,,337.0,18.5,,1007.5,,2.0,1744228800.0,3.0,532.45,0.0,14.99,59.59,3.32,37.05,67.66,38.1
2025-04-10 02:00:00+05:00,22.4,14.3,60.0,0.0,,329.0,18.5,,1007.2,,2.0,1744232400.0,3.0,535.55,0.0,13.95,54.95,3.15,37.93,69.34,42.47
2025-04-10 03:00:00+05:00,23.8,13.9,54.0,0.0,,8.0,24.1,,1007.5,,2.0,1744236000.0,3.0,540.6,0.0,13.0,51.63,2.91,39.42,72.08,45.25
2025-04-10 04:00:00+05:00,23.1,13.8,56.0,0.0,,19.0,20.4,,1007.1,,2.0,1744239600.0,3.0,554.79,0.0,12.41,48.09,2.64,42.27,76.4,46.06
2025-04-10 05:00:00+05:00,22.4,13.7,58.0,0.0,,32.0,18.5,,1006.8,,2.0,1744243200.0,3.0,575.21,0.0,12.34,43.87,2.39,44.98,80.4,44.77
2025-04-10 06:00:00+05:00,23.0,13.8,56.0,0.0,,32.0,16.7,,1006.9,,2.0,1744246800.0,3.0,590.88,0.0,12.59,39.12,2.24,45.26,81.11,42.85
2025-04-10 07:00:00+05:00,23.7,13.6,53.0,0.0,,33.0,16.7,,1007.0,,2.0,1744250400.0,3.0,634.21,0.27,14.58,36.05,2.56,45.13,82.5,45.27
2025-04-10 08:00:00+05:00,24.3,13.5,51.0,0.0,,34.0,14.8,,1007.0,,2.0,1744254000.0,3.0,703.47,2.42,16.69,40.8,3.12,45.73,84.79,48.1
2025-04-10 09:00:00+05:00,29.0,12.0,35.0,0.0,,149.0,5.5,,1005.4,,2.0,1744257600.0,3.0,659.31,3.51,15.49,77.8,4.02,45.13,85.69,41.7
2025-04-10 10:00:00+05:00,30.0,12.4,34.0,0.0,,149.0,9.3,,1005.6,,2.0,1744261200.0,3.0,630.03,2.6,13.01,98.54,3.81,44.89,84.1,33.78
2025-04-10 11:00:00+05:00,31.0,12.9,33.0,0.0,,149.0,14.8,,1005.8,,2.0,1744264800.0,3.0,568.9,1.14,8.4,128.12,3.78,48.88,84.29,24.55
2025-04-10 12:00:00+05:00,31.4,12.2,31.0,0.0,,193.0,14.8,,1004.9,,2.0,1744268400.0,4.0,284.68,0.17,1.72,145.75,3.9,35.7,63.81,8.53
2025-04-10 13:00:00+05:00,31.7,12.0,30.0,0.0,,225.0,16.7,,1004.0,,2.0,1744272000.0,4.0,234.95,0.09,1.11,142.73,2.94,33.02,60.12,5.94
2025-04-10 14:00:00+05:00,32.0,11.7,29.0,0.4,,240.0,18.5,,1003.2,,2.0,1744275600.0,4.0,223.74,0.07,1.07,140.86,2.54,31.45,57.68,5.48
2025-04-10 15:00:00+05:00,32.7,9.5,24.0,0.0,,253.0,20.4,,1002.3,,2.0,1744279200.0,3.0,219.85,0.06,1.14,139.63,2.32,29.75,54.6,5.44
2025-04-10 16:00:00+05:00,31.9,10.0,26.0,0.2,,263.0,22.2,,1002.0,,2.0,1744282800.0,3.0,219.62,0.06,1.32,137.92,2.15,28.11,51.05,5.61
2025-04-10 17:00:00+05:00,31.1,10.4,28.0,0.0,,276.0,24.1,,1001.6,,2.0,1744286400.0,3.0,221.88,0.04,1.64,135.19,2.02,26.59,47.71,5.88
2025-04-10 18:00:00+05:00,29.3,10.4,31.0,0.0,,291.0,22.2,,1002.1,,2.0,1744290000.0,3.0,243.21,0.02,3.23,126.74,2.02,25.41,45.27,7.24
2025-04-10 19:00:00+05:00,27.5,10.7,35.0,0.0,,312.0,20.4,,1002.5,,2.0,1744293600.0,3.0,280.33,0.0,5.15,116.49,2.11,24.95,44.42,9.51
2025-04-10 20:00:00+05:00,25.6,11.0,40.0,0.0,,338.0,18.5,,1003.0,,2.0,1744297200.0,3.0,310.18,0.0,6.16,107.73,2.12,24.58,44.07,11.41
2025-04-10 21:00:00+05:00,25.0,11.9,44.0,0.0,,41.0,16.7,,1003.7,,2.0,1744300800.0,2.0,342.5,0.0,7.32,95.93,2.06,24.3,43.93,13.52
2025-04-10 22:00:00+05:00,24.2,12.2,47.0,0.0,,78.0,16.7,,1003.7,,2.0,1744304400.0,2.0,389.58,0.0,8.92,83.56,2.06,24.91,45.57,16.32
2025-04-10 23:00:00+05:00,23.4,12.4,50.0,0.0,,93.0,14.8,,1003.8,,2.0,1744308000.0,3.0,431.78,0.0,10.26,73.15,2.0,25.52,46.94,18.88
2025-04-11 00:00:00+05:00,23.1,12.4,51.0,0.0,,89.0,14.8,,1003.7,,2.0,1744311600.0,3.0,459.04,0.0,11.1,63.01,1.79,25.79,46.87,21.14
2025-04-11 01:00:00+05:00,22.7,12.3,52.0,0.0,,83.0,14.8,,1003.6,,2.0,1744315200.0,3.0,477.73,0.0,11.21,55.09,1.58,26.33,47.31,23.72
2025-04-11 02:00:00+05:00,22.3,12.5,54.0,0.0,,76.0,14.8,,1003.4,,2.0,1744318800.0,3.0,491.73,0.0,10.9,49.47,1.47,26.97,48.44,27.11
2025-04-11 03:00:00+05:00,24.3,10.2,41.0,0.0,,320.0,18.5,,1002.4,,3.0,1744322400.0,3.0,502.54,0.0,10.58,45.03,1.45,27.51,49.19,29.4
2025-04-11 04:00:00+05:00,23.3,10.7,45.0,0.0,,44.0,16.7,,1002.8,,3.0,1744326000.0,3.0,520.47,0.0,10.28,41.04,1.4,28.27,49.49,27.32
2025-04-11 05:00:00+05:00,22.3,11.1,49.0,0.0,,73.0,16.7,,1003.2,,3.0,1744329600.0,3.0,533.7,0.0,9.74,39.79,1.43,29.45,49.25,24.17
2025-04-11 06:00:00+05:00,22.4,11.2,49.0,0.2,,61.0,16.7,,1003.9,,3.0,1744333200.0,3.0,448.12,0.0,6.33,64.88,1.87,28.68,45.61,16.89
2025-04-11 07:00:00+05:00,22.4,11.2,49.0,0.0,,50.0,16.7,,1004.7,,3.0,1744336800.0,3.0,414.47,0.04,6.16,73.58,2.0,25.15,41.63,14.87
2025-04-11 08:00:00+05:00,22.5,11.6,50.0,0.0,,40.0,16.7,,1005.4,,2.0,1744340400.0,2.0,426.34,0.39,7.45,74.74,2.1,24.04,40.67,14.29
2025-04-11 09:00:00+05:00,23.9,11.6,46.0,0.0,,101.0,24.1,,1005.4,,2.0,1744344000.0,2.0,417.46,0.69,7.03,89.6,2.59,22.77,37.24,11.66
2025-04-11 10:00:00+05:00,24.2,11.9,46.0,0.0,,115.0,24.1,,1006.1,,2.0,1744347600.0,2.0,441.14,0.85,6.52,93.29,2.8,24.19,36.33,11.32
2025-04-11 11:00:00+05:00,24.5,12.1,46.0,0.0,,122.0,24.1,,1006.8,,3.0,1744351200.0,3.0,443.99,0.7,5.43,104.66,2.79,26.16,36.31,11.11
2025-04-11 12:00:00+05:00,25.0,11.9,44.0,0.0,,109.0,24.1,,1006.2,,3.0,1744354800.0,3.0,270.56,0.2,1.76,125.09,1.56,19.03,28.35,5.6
2025-04-11 13:00:00+05:00,25.5,12.0,43.0,0.0,,95.0,24.1,,1005.5,,2.0,1744358400.0,3.0,227.94,0.11,1.08,127.02,1.18,16.43,26.69,4.57
2025-04-11 14:00:00+05:00,26.0,11.7,41.0,0.0,,82.0,24.1,,1004.9,,2.0,1744362000.0,3.0,219.85,0.1,1.04,127.5,1.13,15.43,25.18,4.48
2025-04-11 15:00:00+05:00,27.6,11.6,37.0,0.0,,86.0,29.6,,1003.8,,2.0,1744365600.0,3.0,217.38,0.09,1.1,129.02,1.12,14.55,23.84,4.49
2025-04-11 16:00:00+05:00,27.1,11.6,38.0,0.0,,80.0,29.6,,1003.6,,2.0,1744369200.0,3.0,217.12,0.08,1.22,129.55,1.09,13.49,22.06,4.54
2025-04-11 17:00:00+05:00,26.7,11.2,38.0,0.0,,74.0,29.6,,1003.4,,2.0,1744372800.0,3.0,219.89,0.06,1.49,129.51,1.06,12.55,20.44,4.63
2025-04-11 18:00:00+05:00,25.6,11.0,40.0,0.0,,71.0,25.9,,1004.0,,2.0,1744376400.0,3.0,269.51,0.08,5.27,115.8,1.15,13.1,21.79,7.14
2025-04-11 19:00:00+05:00,24.6,11.2,43.0,0.0,,67.0,24.1,,1004.5,,2.0,1744380000.0,2.0,352.55,0.01,10.23,97.0,1.34,14.97,26.11,11.09
2025-04-11 20:00:00+05:00,23.5,10.9,45.0,0.0,,61.0,20.4,,1005.1,,2.0,1744383600.0,2.0,415.04,0.0,12.75,85.0,1.44,16.66,30.29,14.03
2025-04-11 21:00:00+05:00,23.1,11.8,49.0,0.0,,93.0,18.5,,1005.8,,2.0,1744387200.0,2.0,456.8,0.0,13.91,75.94,1.51,17.97,33.72,17.74
2025-04-11 22:00:00+05:00,22.1,11.8,52.0,0.0,,110.0,16.7,,1006.3,,2.0,1744390800.0,2.0,496.05,0.0,14.82,69.42,1.74,19.36,37.46,24.43
2025-04-11 23:00:00+05:00,21.1,12.3,57.0,0.0,,126.0,13.0,,1006.8,,2.0,1744394400.0,2.0,531.0,0.0,15.83,65.45,2.0,20.88,40.75,32.96
2025-04-12 00:00:00+05:00,20.6,12.0,58.0,0.0,,121.0,11.1,,1006.6,,2.0,1744398000.0,2.0,546.01,0.0,16.31,63.65,2.14,22.83,43.18,41.65
2025-04-12 01:00:00+05:00,20.1,12.1,60.0,0.0,,111.0,11.1,,1006.5,,2.0,1744401600.0,2.0,548.87,0.0,15.52,63.23,2.19,24.81,45.42,49.69
2025-04-12 02:00:00+05:00,19.6,11.9,61.0,0.0,,79.0,9.3,,1006.3,,2.0,1744405200.0,3.0,548.63,0.0,14.29,63.1,2.24,27.28,48.36,57.19
2025-04-12 03:00:00+05:00,18.7,11.3,62.0,0.0,,58.0,0.0,,1006.8,,2.0,1744408800.0,3.0,545.16,0.0,13.14,62.96,2.28,29.52,51.16,63.64
